time,action,target_price,target_volume,trade_price,trade_volume,status,flag
2018-09-08 14:00:00,buy,2.1,1.53,2.5,0.0,未成交,0
2018-09-08 15:00:00,buy,2.1,1.56,2.5,0.0,未成交,0
2018-09-08 16:00:00,buy,2.1,1.91,2.5,0.0,未成交,0
2018-09-08 17:00:00,buy,2.1,2.66,2.5,0.0,未成交,0
2018-09-08 18:00:00,buy,2.1,3.28,2.5,0.0,未成交,0
2018-09-08 19:00:00,buy,2.1,3.62,-1.0,0.0,未成交,0
2018-09-08 20:00:00,buy,2.1,3.66,-1.0,0.0,未成交,0
2018-09-08 21:00:00,buy,2.1,3.38,-1.0,0.0,未成交,0
2018-09-08 22:00:00,buy,2.1,3.19,2.1,0.0,未成交,0
2018-09-08 23:00:00,buy,2.1,2.72,-1.0,0.0,未成交,0
2018-09-09 00:00:00,buy,2.1,2.92,-1.0,0.0,未成交,0
2018-09-09 01:00:00,buy,2.1,2.55,-1.0,0.0,未成交,0
2018-09-09 02:00:00,buy,2.1,2.13,-1.0,0.0,未成交,0
2018-09-09 03:00:00,buy,2.1,1.99,-1.0,0.0,未成交,0
2018-09-09 04:00:00,buy,2.1,1.85,-1.0,0.0,未成交,0
2018-09-09 05:00:00,buy,2.1,1.83,2.5,0.0,未成交,0
2018-09-09 06:00:00,buy,2.1,1.91,2.5,0.0,未成交,0
2018-09-09 07:00:00,buy,2.1,1.92,2.5,0.0,未成交,0
2018-09-09 08:00:00,buy,2.1,1.88,2.5,0.0,未成交,0
2018-09-09 09:00:00,buy,2.1,2.07,2.5,0.0,未成交,0
2018-09-09 10:00:00,buy,2.1,1.97,2.5,0.0,未成交,0
2018-09-09 11:00:00,buy,2.1,1.62,2.3,0.0,未成交,0
2018-09-09 12:00:00,buy,2.1,1.94,2.5,0.0,未成交,0
2018-09-09 13:00:00,buy,2.1,1.85,2.5,0.0,未成交,0
2018-09-09 14:00:00,buy,2.1,2.05,2.5,0.0,未成交,0
2018-09-09 15:00:00,buy,2.1,1.95,2.5,0.0,未成交,0
2018-09-09 16:00:00,buy,2.1,2.13,2.5,0.0,未成交,0
2018-09-09 17:00:00,buy,2.1,2.65,2.5,0.0,未成交,0
2018-09-09 18:00:00,buy,2.1,3.33,2.5,0.0,未成交,0
2018-09-09 19:00:00,buy,2.1,3.44,-1.0,0.0,未成交,0
2018-09-09 20:00:00,buy,2.1,3.43,-1.0,0.0,未成交,0
2018-09-09 21:00:00,buy,2.1,3.11,-1.0,0.0,未成交,0
2018-09-09 22:00:00,buy,2.1,2.84,2.1,0.0,未成交,0
2018-09-09 23:00:00,buy,2.1,2.71,-1.0,0.0,未成交,0
2018-09-10 00:00:00,buy,2.11,2.12,-1.0,0.0,未成交,0
2018-09-10 01:00:00,buy,2.11,1.98,-1.0,0.0,未成交,0
2018-09-10 02:00:00,buy,2.11,1.85,-1.0,0.0,未成交,0
2018-09-10 03:00:00,buy,2.11,1.79,-1.0,0.0,未成交,0
2018-09-10 04:00:00,buy,2.11,1.64,-1.0,0.0,未成交,0
2018-09-10 05:00:00,buy,2.11,1.7,2.5,0.0,未成交,0
2018-09-10 06:00:00,buy,2.11,1.69,2.5,0.0,未成交,0
2018-09-10 07:00:00,buy,2.11,1.73,2.5,0.0,未成交,0
2018-09-10 08:00:00,buy,2.11,1.72,2.5,0.0,未成交,0
2018-09-10 09:00:00,buy,2.11,1.75,2.5,0.0,未成交,0
2018-09-10 10:00:00,buy,2.11,1.76,2.5,0.0,未成交,0
2018-09-10 11:00:00,buy,2.11,1.52,2.5,0.0,未成交,0
2018-09-10 12:00:00,buy,2.11,1.5,2.5,0.0,未成交,0
2018-09-10 13:00:00,buy,2.11,1.55,2.5,0.0,未成交,0
2018-09-10 14:00:00,buy,2.11,1.65,2.5,0.0,未成交,0
2018-09-10 15:00:00,buy,2.11,1.68,2.5,0.0,未成交,0
2018-09-10 16:00:00,buy,2.11,1.71,2.5,0.0,未成交,0
2018-09-10 17:00:00,buy,2.11,2.28,2.5,0.0,未成交,0
2018-09-10 18:00:00,buy,2.11,2.82,2.5,0.0,未成交,0
2018-09-10 19:00:00,buy,2.11,2.99,-1.0,0.0,未成交,0
2018-09-10 20:00:00,buy,2.11,3.01,-1.0,0.0,未成交,0
2018-09-10 21:00:00,buy,2.11,2.89,-1.0,0.0,未成交,0
2018-09-10 22:00:00,buy,2.11,2.51,2.1,2.51,完全成交,0
2018-09-10 23:00:00,buy,2.11,2.36,-1.0,0.0,未成交,0
2018-09-11 00:00:00,buy,2.12,1.83,-1.0,0.0,未成交,0
2018-09-11 01:00:00,buy,2.12,1.57,-1.0,0.0,未成交,0
2018-09-11 02:00:00,buy,2.12,1.52,-1.0,0.0,未成交,0
2018-09-11 03:00:00,buy,2.12,1.38,-1.0,0.0,未成交,0
2018-09-11 04:00:00,buy,2.12,1.23,-1.0,0.0,未成交,0
2018-09-11 05:00:00,buy,2.12,1.31,2.5,0.0,未成交,0
2018-09-11 06:00:00,buy,2.12,1.29,2.5,0.0,未成交,0
2018-09-11 07:00:00,buy,2.12,1.39,2.5,0.0,未成交,0
2018-09-11 08:00:00,buy,2.12,1.36,2.5,0.0,未成交,0
2018-09-11 09:00:00,buy,2.12,1.38,2.5,0.0,未成交,0
2018-09-11 10:00:00,buy,2.12,1.28,2.47,0.0,未成交,0
2018-09-11 11:00:00,buy,2.12,1.13,2.5,0.0,未成交,0
2018-09-11 12:00:00,buy,2.12,1.16,2.5,0.0,未成交,0
2018-09-11 13:00:00,buy,2.12,1.3,2.4,0.0,未成交,0
2018-09-11 14:00:00,buy,2.12,1.25,2.5,0.0,未成交,0
2018-09-11 15:00:00,buy,2.12,1.53,2.5,0.0,未成交,0
2018-09-11 16:00:00,buy,2.12,1.68,2.5,0.0,未成交,0
2018-09-11 17:00:00,buy,2.12,2.34,2.5,0.0,未成交,0
2018-09-11 18:00:00,buy,2.12,2.97,2.5,0.0,未成交,0
2018-09-11 19:00:00,buy,2.12,2.93,-1.0,0.0,未成交,0
2018-09-11 20:00:00,buy,2.12,2.85,-1.0,0.0,未成交,0
2018-09-11 21:00:00,buy,2.12,2.47,-1.0,0.0,未成交,0
2018-09-11 22:00:00,buy,2.12,2.31,2.1,2.31,完全成交,0
2018-09-11 23:00:00,buy,2.12,2.22,-1.0,0.0,未成交,0
2018-09-12 00:00:00,buy,2.13,1.68,-1.0,0.0,未成交,0
2018-09-12 01:00:00,buy,2.13,1.56,-1.0,0.0,未成交,0
2018-09-12 02:00:00,buy,2.13,1.45,-1.0,0.0,未成交,0
2018-09-12 03:00:00,buy,2.13,1.35,-1.0,0.0,未成交,0
2018-09-12 04:00:00,buy,2.13,1.26,-1.0,0.0,未成交,0
2018-09-12 05:00:00,buy,2.13,1.29,2.5,0.0,未成交,0
2018-09-12 06:00:00,buy,2.13,1.37,2.5,0.0,未成交,0
2018-09-12 07:00:00,buy,2.13,1.35,2.5,0.0,未成交,0
2018-09-12 08:00:00,buy,2.13,1.4,2.5,0.0,未成交,0
2018-09-12 09:00:00,buy,2.13,1.37,2.5,0.0,未成交,0
2018-09-12 10:00:00,buy,2.13,1.19,2.3,0.0,未成交,0
2018-09-12 11:00:00,buy,2.13,1.01,2.5,0.0,未成交,0
2018-09-12 12:00:00,buy,2.13,1.05,2.3,0.0,未成交,0
2018-09-12 13:00:00,buy,2.13,1.2,2.5,0.0,未成交,0
2018-09-12 14:00:00,buy,2.13,1.01,2.5,0.0,未成交,0
2018-09-12 15:00:00,buy,2.13,1.59,2.5,0.0,未成交,0
2018-09-12 16:00:00,buy,2.13,1.69,2.5,0.0,未成交,0
2018-09-12 17:00:00,buy,2.13,2.12,2.5,0.0,未成交,0
2018-09-12 18:00:00,buy,2.13,2.8,2.5,0.0,未成交,0
2018-09-12 19:00:00,buy,2.13,2.92,-1.0,0.0,未成交,0
2018-09-12 20:00:00,buy,2.13,2.84,-1.0,0.0,未成交,0
2018-09-12 21:00:00,buy,2.13,2.58,-1.0,0.0,未成交,0
2018-09-12 22:00:00,buy,2.13,2.33,2.1,2.33,完全成交,0
2018-09-12 23:00:00,buy,2.13,2.14,-1.0,0.0,未成交,0
2018-09-13 00:00:00,buy,2.14,1.93,-1.0,0.0,未成交,0
2018-09-13 01:00:00,buy,2.14,1.65,-1.0,0.0,未成交,0
2018-09-13 02:00:00,buy,2.14,1.57,-1.0,0.0,未成交,0
2018-09-13 03:00:00,buy,2.14,1.52,-1.0,0.0,未成交,0
2018-09-13 04:00:00,buy,2.14,1.42,-1.0,0.0,未成交,0
2018-09-13 05:00:00,buy,2.14,1.37,2.5,0.0,未成交,0
2018-09-13 06:00:00,buy,2.14,1.52,2.5,0.0,未成交,0
2018-09-13 07:00:00,buy,2.14,1.59,2.5,0.0,未成交,0
2018-09-13 08:00:00,buy,2.14,1.66,2.5,0.0,未成交,0
2018-09-13 09:00:00,buy,2.14,1.72,2.5,0.0,未成交,0
2018-09-13 10:00:00,buy,2.14,1.41,2.4,0.0,未成交,0
2018-09-13 11:00:00,buy,2.14,1.28,2.5,0.0,未成交,0
2018-09-13 12:00:00,buy,2.14,1.3,2.5,0.0,未成交,0
2018-09-13 13:00:00,buy,2.14,1.47,2.5,0.0,未成交,0
2018-09-13 14:00:00,buy,2.14,1.2,2.5,0.0,未成交,0
2018-09-13 15:00:00,buy,2.14,1.38,2.5,0.0,未成交,0
2018-09-13 16:00:00,buy,2.14,1.47,2.5,0.0,未成交,0
2018-09-13 17:00:00,buy,2.14,2.04,2.5,0.0,未成交,0
2018-09-13 18:00:00,buy,2.14,2.89,2.5,0.0,未成交,0
2018-09-13 19:00:00,buy,2.14,2.76,-1.0,0.0,未成交,0
2018-09-13 20:00:00,buy,2.14,2.73,-1.0,0.0,未成交,0
2018-09-13 21:00:00,buy,2.14,2.57,-1.0,0.0,未成交,0
2018-09-13 22:00:00,buy,2.14,2.33,2.1,2.33,完全成交,0
2018-09-13 23:00:00,buy,2.14,2.33,-1.0,0.0,未成交,0
2018-09-14 00:00:00,buy,2.15,2.55,-1.0,0.0,未成交,0
2018-09-14 01:00:00,buy,2.15,2.06,-1.0,0.0,未成交,0
2018-09-14 02:00:00,buy,2.15,1.81,-1.0,0.0,未成交,0
2018-09-14 03:00:00,buy,2.15,1.74,-1.0,0.0,未成交,0
2018-09-14 04:00:00,buy,2.15,1.57,-1.0,0.0,未成交,0
2018-09-14 05:00:00,buy,2.15,1.46,2.5,0.0,未成交,0
2018-09-14 06:00:00,buy,2.15,1.61,2.5,0.0,未成交,0
2018-09-14 07:00:00,buy,2.15,1.66,2.5,0.0,未成交,0
2018-09-14 08:00:00,buy,2.15,1.73,2.5,0.0,未成交,0
2018-09-14 09:00:00,buy,2.15,1.67,2.5,0.0,未成交,0
2018-09-14 10:00:00,buy,2.15,1.42,2.5,0.0,未成交,0
2018-09-14 11:00:00,buy,2.15,1.2,2.5,0.0,未成交,0
2018-09-14 12:00:00,buy,2.15,1.19,2.5,0.0,未成交,0
2018-09-14 13:00:00,buy,2.15,1.32,2.3,0.0,未成交,0
2018-09-14 14:00:00,buy,2.15,1.28,2.5,0.0,未成交,0
2018-09-14 15:00:00,buy,2.15,1.67,2.5,0.0,未成交,0
2018-09-14 16:00:00,buy,2.15,1.59,2.5,0.0,未成交,0
2018-09-14 17:00:00,buy,2.15,2.26,2.5,0.0,未成交,0
2018-09-14 18:00:00,buy,2.15,3.0,2.5,0.0,未成交,0
2018-09-14 19:00:00,buy,2.15,3.01,-1.0,0.0,未成交,0
2018-09-14 20:00:00,buy,2.15,3.16,-1.0,0.0,未成交,0
2018-09-14 21:00:00,buy,2.15,2.89,-1.0,0.0,未成交,0
2018-09-14 22:00:00,buy,2.15,2.61,2.1,2.61,完全成交,0
2018-09-14 23:00:00,buy,2.15,2.56,-1.0,0.0,未成交,0
2018-09-15 00:00:00,buy,2.1,2.16,-1.0,0.0,未成交,0
2018-09-15 01:00:00,buy,2.1,1.83,-1.0,0.0,未成交,0
2018-09-15 02:00:00,buy,2.1,1.7,-1.0,0.0,未成交,0
2018-09-15 03:00:00,buy,2.1,1.6,-1.0,0.0,未成交,0
2018-09-15 04:00:00,buy,2.1,1.4,-1.0,0.0,未成交,0
2018-09-15 05:00:00,buy,2.1,1.32,2.5,0.0,未成交,0
2018-09-15 06:00:00,buy,2.1,1.49,2.5,0.0,未成交,0
2018-09-15 07:00:00,buy,2.1,1.6,2.5,0.0,未成交,0
2018-09-15 08:00:00,buy,2.1,1.69,2.5,0.0,未成交,0
2018-09-15 09:00:00,buy,2.1,1.65,2.5,0.0,未成交,0
2018-09-15 10:00:00,buy,2.1,1.5,2.5,0.0,未成交,0
2018-09-15 11:00:00,buy,2.1,1.46,2.5,0.0,未成交,0
2018-09-15 12:00:00,buy,2.1,1.55,2.5,0.0,未成交,0
2018-09-15 13:00:00,buy,2.1,1.73,2.4,0.0,未成交,0
2018-09-15 14:00:00,buy,2.1,1.7,2.43,0.0,未成交,0
2018-09-15 15:00:00,buy,2.1,2.05,2.5,0.0,未成交,0
2018-09-15 16:00:00,buy,2.1,2.38,2.5,0.0,未成交,0
2018-09-15 17:00:00,buy,2.1,2.71,2.5,0.0,未成交,0
2018-09-15 18:00:00,buy,2.1,3.14,2.5,0.0,未成交,0
2018-09-15 19:00:00,buy,2.1,3.04,-1.0,0.0,未成交,0
2018-09-15 20:00:00,buy,2.1,2.92,-1.0,0.0,未成交,0
2018-09-15 21:00:00,buy,2.1,2.67,-1.0,0.0,未成交,0
2018-09-15 22:00:00,buy,2.1,2.4,2.1,0.0,未成交,0
2018-09-15 23:00:00,buy,2.1,2.4,-1.0,0.0,未成交,0
2018-09-16 00:00:00,buy,2.1,1.83,-1.0,0.0,未成交,0
2018-09-16 01:00:00,buy,2.1,1.58,-1.0,0.0,未成交,0
2018-09-16 02:00:00,buy,2.1,1.45,-1.0,0.0,未成交,0
