time,action,target_price,target_volume,trade_price,trade_volume,status,flag
2018-09-02 06:00:00,buy,2.2,0.71,-1.0,0.0,未成交,0
2018-09-02 07:00:00,buy,2.2,0.7,-1.0,0.0,未成交,0
2018-09-02 08:00:00,buy,2.2,0.59,2.3,0.0,未成交,0
2018-09-02 09:00:00,buy,2.2,0.54,2.3,0.0,未成交,0
2018-09-02 10:00:00,buy,2.2,0.05,2.3,0.0,未成交,0
2018-09-02 11:00:00,sell,2.0,0.24,2.5,0.24,完全成交,0
2018-09-02 12:00:00,sell,2.0,0.3,2.5,0.3,完全成交,0
2018-09-02 13:00:00,sell,2.0,0.08,2.5,0.08,完全成交,0
2018-09-02 14:00:00,buy,2.2,0.4,2.5,0.0,未成交,0
2018-09-02 15:00:00,buy,2.2,0.78,2.5,0.0,未成交,0
2018-09-02 16:00:00,buy,2.2,1.57,2.5,0.0,未成交,0
2018-09-02 17:00:00,buy,2.2,2.49,2.5,0.0,未成交,0
2018-09-02 18:00:00,buy,2.2,3.09,2.5,0.0,未成交,0
2018-09-02 19:00:00,buy,2.2,3.12,2.5,0.0,未成交,0
2018-09-02 20:00:00,buy,2.2,3.06,-1.0,0.0,未成交,0
2018-09-02 21:00:00,buy,2.2,2.98,-1.0,0.0,未成交,0
2018-09-02 22:00:00,buy,2.2,2.56,2.1,0.0,未成交,0
2018-09-02 23:00:00,buy,2.2,1.88,-1.0,0.0,未成交,0
2018-09-03 00:00:00,buy,2.2,1.19,2.5,0.0,未成交,0
2018-09-03 01:00:00,buy,2.2,0.97,-1.0,0.0,未成交,0
2018-09-03 02:00:00,buy,2.2,0.84,-1.0,0.0,未成交,0
2018-09-03 03:00:00,buy,2.2,0.75,-1.0,0.0,未成交,0
2018-09-03 04:00:00,buy,2.2,0.7,-1.0,0.0,未成交,0
2018-09-03 05:00:00,buy,2.2,0.71,-1.0,0.0,未成交,0
2018-09-03 06:00:00,buy,2.2,0.74,-1.0,0.0,未成交,0
2018-09-03 07:00:00,buy,2.2,0.72,-1.0,0.0,未成交,0
2018-09-03 08:00:00,buy,2.2,0.71,2.3,0.0,未成交,0
2018-09-03 09:00:00,buy,2.2,0.69,2.5,0.0,未成交,0
2018-09-03 10:00:00,buy,2.2,0.2,2.3,0.0,未成交,0
2018-09-03 11:00:00,buy,2.2,0.09,2.4,0.0,未成交,0
2018-09-03 12:00:00,buy,2.2,0.07,2.4,0.0,未成交,0
2018-09-03 13:00:00,buy,2.2,0.34,2.4,0.0,未成交,0
2018-09-03 14:00:00,buy,2.2,0.6,2.4,0.0,未成交,0
2018-09-03 15:00:00,buy,2.2,0.95,2.5,0.0,未成交,0
2018-09-03 16:00:00,buy,2.2,1.5,2.5,0.0,未成交,0
2018-09-03 17:00:00,buy,2.2,2.08,2.5,0.0,未成交,0
2018-09-03 18:00:00,buy,2.2,2.57,2.5,0.0,未成交,0
2018-09-03 19:00:00,buy,2.2,2.66,2.5,0.0,未成交,0
2018-09-03 20:00:00,buy,2.2,2.65,-1.0,0.0,未成交,0
2018-09-03 21:00:00,buy,2.2,2.83,-1.0,0.0,未成交,0
2018-09-03 22:00:00,buy,2.2,2.34,2.1,2.34,完全成交,0
2018-09-03 23:00:00,buy,2.2,1.68,-1.0,0.0,未成交,0
2018-09-04 00:00:00,buy,2.2,1.56,2.5,0.0,未成交,0
2018-09-04 01:00:00,buy,2.2,1.15,-1.0,0.0,未成交,0
2018-09-04 02:00:00,buy,2.2,0.92,-1.0,0.0,未成交,0
2018-09-04 03:00:00,buy,2.2,0.8,-1.0,0.0,未成交,0
2018-09-04 04:00:00,buy,2.2,0.7,-1.0,0.0,未成交,0
2018-09-04 05:00:00,buy,2.2,0.73,-1.0,0.0,未成交,0
2018-09-04 06:00:00,buy,2.2,0.65,-1.0,0.0,未成交,0
2018-09-04 07:00:00,buy,2.2,0.61,-1.0,0.0,未成交,0
2018-09-04 08:00:00,buy,2.2,0.58,2.3,0.0,未成交,0
2018-09-04 09:00:00,buy,2.2,0.43,2.3,0.0,未成交,0
2018-09-04 10:00:00,sell,2.0,0.01,2.3,0.01,完全成交,0
2018-09-04 11:00:00,sell,2.0,0.14,2.3,0.14,完全成交,0
2018-09-04 12:00:00,sell,2.0,0.11,2.3,0.11,完全成交,0
2018-09-04 13:00:00,buy,2.2,0.29,2.4,0.0,未成交,0
2018-09-04 14:00:00,buy,2.2,0.59,2.4,0.0,未成交,0
2018-09-04 15:00:00,buy,2.2,0.84,2.5,0.0,未成交,0
2018-09-04 16:00:00,buy,2.2,1.23,2.5,0.0,未成交,0
2018-09-04 17:00:00,buy,2.2,1.74,2.5,0.0,未成交,0
2018-09-04 18:00:00,buy,2.2,2.3,2.5,0.0,未成交,0
2018-09-04 19:00:00,buy,2.2,2.39,2.5,0.0,未成交,0
2018-09-04 20:00:00,buy,2.2,2.55,-1.0,0.0,未成交,0
2018-09-04 21:00:00,buy,2.2,2.85,-1.0,0.0,未成交,0
2018-09-04 22:00:00,buy,2.2,2.48,2.1,0.0,未成交,0
2018-09-04 23:00:00,buy,2.2,1.83,-1.0,0.0,未成交,0
2018-09-05 00:00:00,buy,2.2,1.19,-1.0,0.0,未成交,0
2018-09-05 01:00:00,buy,2.2,0.86,-1.0,0.0,未成交,0
2018-09-05 02:00:00,buy,2.2,0.72,-1.0,0.0,未成交,0
2018-09-05 03:00:00,buy,2.2,0.58,-1.0,0.0,未成交,0
2018-09-05 04:00:00,buy,2.2,0.58,-1.0,0.0,未成交,0
2018-09-05 05:00:00,buy,2.2,0.6,-1.0,0.0,未成交,0
2018-09-05 06:00:00,buy,2.2,0.6,-1.0,0.0,未成交,0
2018-09-05 07:00:00,buy,2.2,0.57,-1.0,0.0,未成交,0
2018-09-05 08:00:00,buy,2.2,0.41,2.3,0.0,未成交,0
2018-09-05 09:00:00,buy,2.2,0.36,2.3,0.0,未成交,0
2018-09-05 10:00:00,sell,2.0,0.03,2.3,0.03,完全成交,0
2018-09-05 11:00:00,sell,2.0,0.29,2.3,0.29,完全成交,0
2018-09-05 12:00:00,sell,2.0,0.37,2.4,0.37,完全成交,0
2018-09-05 13:00:00,sell,2.0,0.13,2.3,0.13,完全成交,0
2018-09-05 14:00:00,buy,2.2,0.15,2.4,0.0,未成交,0
2018-09-05 15:00:00,buy,2.2,0.42,2.4,0.0,未成交,0
2018-09-05 16:00:00,buy,2.2,1.01,2.5,0.0,未成交,0
2018-09-05 17:00:00,buy,2.2,1.65,2.5,0.0,未成交,0
2018-09-05 18:00:00,buy,2.2,2.15,2.5,0.0,未成交,0
2018-09-05 19:00:00,buy,2.2,2.27,2.5,0.0,未成交,0
2018-09-05 20:00:00,buy,2.2,2.33,-1.0,0.0,未成交,0
2018-09-05 21:00:00,buy,2.2,2.57,-1.0,0.0,未成交,0
2018-09-05 22:00:00,buy,2.2,2.17,2.1,0.0,未成交,0
2018-09-05 23:00:00,buy,2.2,1.61,-1.0,0.0,未成交,0
2018-09-06 00:00:00,buy,2.2,1.77,-1.0,0.0,未成交,0
2018-09-06 01:00:00,buy,2.2,1.28,-1.0,0.0,未成交,0
2018-09-06 02:00:00,buy,2.2,1.04,-1.0,0.0,未成交,0
2018-09-06 03:00:00,buy,2.2,0.83,-1.0,0.0,未成交,0
2018-09-06 04:00:00,buy,2.2,0.78,-1.0,0.0,未成交,0
2018-09-06 05:00:00,buy,2.2,0.8,-1.0,0.0,未成交,0
2018-09-06 06:00:00,buy,2.2,0.84,-1.0,0.0,未成交,0
2018-09-06 07:00:00,buy,2.2,1.0,-1.0,0.0,未成交,0
2018-09-06 08:00:00,buy,2.2,0.99,2.3,0.0,未成交,0
2018-09-06 09:00:00,buy,2.2,0.73,2.5,0.0,未成交,0
2018-09-06 10:00:00,buy,2.2,0.14,2.3,0.0,未成交,0
2018-09-06 11:00:00,sell,2.0,0.14,2.3,0.14,完全成交,0
2018-09-06 12:00:00,sell,2.0,0.13,2.3,0.13,完全成交,0
2018-09-06 13:00:00,buy,2.2,0.19,2.3,0.0,未成交,0
2018-09-06 14:00:00,buy,2.2,0.43,2.5,0.0,未成交,0
2018-09-06 15:00:00,buy,2.2,0.64,2.5,0.0,未成交,0
2018-09-06 16:00:00,buy,2.2,1.25,2.5,0.0,未成交,0
2018-09-06 17:00:00,buy,2.2,2.05,2.5,0.0,未成交,0
2018-09-06 18:00:00,buy,2.2,2.45,2.5,0.0,未成交,0
2018-09-06 19:00:00,buy,2.2,2.45,2.5,0.0,未成交,0
2018-09-06 20:00:00,buy,2.2,2.49,-1.0,0.0,未成交,0
2018-09-06 21:00:00,buy,2.2,2.6,-1.0,0.0,未成交,0
2018-09-06 22:00:00,buy,2.2,2.43,2.1,2.43,完全成交,0
2018-09-06 23:00:00,buy,2.2,1.99,-1.0,0.0,未成交,0
2018-09-07 00:00:00,buy,2.2,1.93,-1.0,0.0,未成交,0
2018-09-07 01:00:00,buy,2.2,1.37,-1.0,0.0,未成交,0
2018-09-07 02:00:00,buy,2.2,1.1,-1.0,0.0,未成交,0
2018-09-07 03:00:00,buy,2.2,0.89,-1.0,0.0,未成交,0
2018-09-07 04:00:00,buy,2.2,0.83,-1.0,0.0,未成交,0
2018-09-07 05:00:00,buy,2.2,0.76,-1.0,0.0,未成交,0
2018-09-07 06:00:00,buy,2.2,0.79,-1.0,0.0,未成交,0
2018-09-07 07:00:00,buy,2.2,0.9,-1.0,0.0,未成交,0
2018-09-07 08:00:00,buy,2.2,0.81,2.3,0.0,未成交,0
2018-09-07 09:00:00,buy,2.2,0.55,2.3,0.0,未成交,0
2018-09-07 10:00:00,buy,2.2,0.16,2.3,0.0,未成交,0
2018-09-07 11:00:00,sell,2.0,0.01,2.3,0.01,完全成交,0
2018-09-07 12:00:00,sell,2.0,0.07,2.3,0.07,完全成交,0
2018-09-07 13:00:00,buy,2.2,0.45,2.5,0.0,未成交,0
2018-09-07 14:00:00,buy,2.2,1.06,2.5,0.0,未成交,0
2018-09-07 15:00:00,buy,2.2,1.1,2.5,0.0,未成交,0
2018-09-07 16:00:00,buy,2.2,1.38,2.5,0.0,未成交,0
2018-09-07 17:00:00,buy,2.2,2.05,2.5,0.0,未成交,0
2018-09-07 18:00:00,buy,2.2,2.67,2.5,0.0,未成交,0
2018-09-07 19:00:00,buy,2.2,2.78,2.5,0.0,未成交,0
2018-09-07 20:00:00,buy,2.2,2.55,-1.0,0.0,未成交,0
2018-09-07 21:00:00,buy,2.2,2.71,-1.0,0.0,未成交,0
2018-09-07 22:00:00,buy,2.2,2.51,2.1,2.51,完全成交,0
2018-09-07 23:00:00,buy,2.2,2.03,-1.0,0.0,未成交,0
2018-09-08 00:00:00,buy,2.2,1.83,-1.0,0.0,未成交,0
2018-09-08 01:00:00,buy,2.2,1.23,-1.0,0.0,未成交,0
2018-09-08 02:00:00,buy,2.2,0.9,-1.0,0.0,未成交,0
2018-09-08 03:00:00,buy,2.2,0.65,-1.0,0.0,未成交,0
2018-09-08 04:00:00,buy,2.2,0.61,-1.0,0.0,未成交,0
2018-09-08 05:00:00,buy,2.2,0.65,-1.0,0.0,未成交,0
2018-09-08 06:00:00,buy,2.2,0.66,-1.0,0.0,未成交,0
2018-09-08 07:00:00,buy,2.2,0.65,-1.0,0.0,未成交,0
2018-09-08 08:00:00,buy,2.2,0.51,2.3,0.0,未成交,0
2018-09-08 09:00:00,buy,2.2,0.15,2.3,0.0,未成交,0
2018-09-08 10:00:00,sell,2.0,0.13,2.3,0.13,完全成交,0
2018-09-08 11:00:00,sell,2.0,0.41,2.3,0.41,完全成交,0
2018-09-08 12:00:00,sell,2.0,0.49,2.3,0.49,完全成交,0
2018-09-08 13:00:00,sell,2.0,0.25,2.3,0.25,完全成交,0
2018-09-08 14:00:00,buy,2.2,0.37,2.5,0.0,未成交,0
2018-09-08 15:00:00,buy,2.2,0.44,2.5,0.0,未成交,0
2018-09-08 16:00:00,buy,2.2,0.9,2.5,0.0,未成交,0
2018-09-08 17:00:00,buy,2.2,1.53,2.5,0.0,未成交,0
2018-09-08 18:00:00,buy,2.2,1.88,2.5,0.0,未成交,0
2018-09-08 19:00:00,buy,2.2,2.03,2.5,0.0,未成交,0
2018-09-08 20:00:00,buy,2.2,1.96,-1.0,0.0,未成交,0
2018-09-08 21:00:00,buy,2.2,2.13,-1.0,0.0,未成交,0
2018-09-08 22:00:00,buy,2.2,2.07,2.1,0.0,未成交,0
2018-09-08 23:00:00,buy,2.2,1.75,-1.0,0.0,未成交,0
2018-09-09 00:00:00,buy,2.2,1.91,2.5,0.0,未成交,0
2018-09-09 01:00:00,buy,2.2,1.39,-1.0,0.0,未成交,0
2018-09-09 02:00:00,buy,2.2,1.09,-1.0,0.0,未成交,0
2018-09-09 03:00:00,buy,2.2,0.73,-1.0,0.0,未成交,0
2018-09-09 04:00:00,buy,2.2,0.69,-1.0,0.0,未成交,0
2018-09-09 05:00:00,buy,2.2,0.67,-1.0,0.0,未成交,0
2018-09-09 06:00:00,buy,2.2,0.66,-1.0,0.0,未成交,0
2018-09-09 07:00:00,buy,2.2,0.68,-1.0,0.0,未成交,0
2018-09-09 08:00:00,buy,2.2,0.53,2.3,0.0,未成交,0
2018-09-09 09:00:00,buy,2.2,0.4,2.3,0.0,未成交,0
2018-09-09 10:00:00,buy,2.2,0.14,2.3,0.0,未成交,0
2018-09-09 11:00:00,sell,2.0,0.15,2.3,0.15,完全成交,0
2018-09-09 12:00:00,sell,2.0,0.39,2.3,0.39,完全成交,0
2018-09-09 13:00:00,sell,2.0,0.12,2.3,0.12,完全成交,0
2018-09-09 14:00:00,buy,2.2,0.29,2.5,0.0,未成交,0
2018-09-09 15:00:00,buy,2.2,0.28,2.5,0.0,未成交,0
2018-09-09 16:00:00,buy,2.2,0.55,2.5,0.0,未成交,0
2018-09-09 17:00:00,buy,2.2,1.14,2.5,0.0,未成交,0
2018-09-09 18:00:00,buy,2.2,1.82,2.5,0.0,未成交,0
2018-09-09 19:00:00,buy,2.2,2.12,2.5,0.0,未成交,0
2018-09-09 20:00:00,buy,2.2,2.21,-1.0,0.0,未成交,0
2018-09-09 21:00:00,buy,2.2,2.28,-1.0,0.0,未成交,0
2018-09-09 22:00:00,buy,2.2,2.14,2.1,0.0,未成交,0
2018-09-09 23:00:00,buy,2.2,2.0,-1.0,0.0,未成交,0
2018-09-10 00:00:00,buy,2.2,1.84,2.5,0.0,未成交,0
2018-09-10 01:00:00,buy,2.2,1.45,-1.0,0.0,未成交,0
2018-09-10 02:00:00,buy,2.2,1.18,-1.0,0.0,未成交,0
2018-09-10 03:00:00,buy,2.2,1.0,-1.0,0.0,未成交,0
2018-09-10 04:00:00,buy,2.2,0.99,-1.0,0.0,未成交,0
2018-09-10 05:00:00,buy,2.2,1.01,-1.0,0.0,未成交,0
2018-09-10 06:00:00,buy,2.2,1.02,-1.0,0.0,未成交,0
2018-09-10 07:00:00,buy,2.2,1.06,-1.0,0.0,未成交,0
2018-09-10 08:00:00,buy,2.2,0.92,2.3,0.0,未成交,0
2018-09-10 09:00:00,buy,2.2,0.73,2.3,0.0,未成交,0
2018-09-10 10:00:00,buy,2.2,0.54,2.3,0.0,未成交,0
2018-09-10 11:00:00,buy,2.2,0.31,2.5,0.0,未成交,0
2018-09-10 12:00:00,buy,2.2,0.06,2.3,0.0,未成交,0
2018-09-10 14:00:00,buy,2.2,0.34,2.5,0.0,未成交,0
2018-09-10 15:00:00,buy,2.2,0.32,2.5,0.0,未成交,0
2018-09-10 16:00:00,buy,2.2,0.54,2.5,0.0,未成交,0
2018-09-10 17:00:00,buy,2.2,1.17,2.5,0.0,未成交,0
2018-09-10 18:00:00,buy,2.2,1.6,2.5,0.0,未成交,0
2018-09-10 19:00:00,buy,2.2,1.79,2.5,0.0,未成交,0
2018-09-10 20:00:00,buy,2.2,1.84,-1.0,0.0,未成交,0
2018-09-10 21:00:00,buy,2.2,1.88,-1.0,0.0,未成交,0
2018-09-10 22:00:00,buy,2.2,1.89,2.1,0.0,未成交,0
2018-09-10 23:00:00,buy,2.2,1.89,-1.0,0.0,未成交,0
2018-09-11 00:00:00,buy,2.2,1.18,2.5,0.0,未成交,0
2018-09-11 01:00:00,buy,2.2,1.01,-1.0,0.0,未成交,0
2018-09-11 02:00:00,buy,2.2,0.91,-1.0,0.0,未成交,0
2018-09-11 03:00:00,buy,2.2,0.8,-1.0,0.0,未成交,0
2018-09-11 04:00:00,buy,2.2,0.73,-1.0,0.0,未成交,0
2018-09-11 05:00:00,buy,2.2,0.66,-1.0,0.0,未成交,0
2018-09-11 06:00:00,buy,2.2,0.71,-1.0,0.0,未成交,0
2018-09-11 07:00:00,buy,2.2,0.8,-1.0,0.0,未成交,0
2018-09-11 08:00:00,buy,2.2,0.54,2.3,0.0,未成交,0
2018-09-11 09:00:00,buy,2.2,0.38,2.3,0.0,未成交,0
2018-09-11 10:00:00,buy,2.2,0.09,2.3,0.0,未成交,0
2018-09-11 11:00:00,sell,2.0,0.18,2.3,0.18,完全成交,0
2018-09-11 12:00:00,sell,2.0,0.35,2.3,0.35,完全成交,0
2018-09-11 13:00:00,sell,2.0,0.16,2.5,0.16,完全成交,0
2018-09-11 14:00:00,buy,2.2,0.02,2.3,0.0,未成交,0
2018-09-11 15:00:00,buy,2.2,0.05,2.5,0.0,未成交,0
2018-09-11 16:00:00,buy,2.2,0.44,2.5,0.0,未成交,0
2018-09-11 17:00:00,buy,2.2,1.22,2.5,0.0,未成交,0
2018-09-11 18:00:00,buy,2.2,1.97,2.5,0.0,未成交,0
2018-09-11 19:00:00,buy,2.2,2.14,2.5,0.0,未成交,0
2018-09-11 20:00:00,buy,2.2,1.93,-1.0,0.0,未成交,0
2018-09-11 21:00:00,buy,2.2,1.66,-1.0,0.0,未成交,0
2018-09-11 22:00:00,buy,2.2,1.69,2.1,0.0,未成交,0
2018-09-11 23:00:00,buy,2.2,1.67,-1.0,0.0,未成交,0
2018-09-12 00:00:00,buy,2.2,0.94,2.5,0.0,未成交,0
2018-09-12 01:00:00,buy,2.2,0.74,-1.0,0.0,未成交,0
2018-09-12 02:00:00,buy,2.2,0.58,-1.0,0.0,未成交,0
2018-09-12 03:00:00,buy,2.2,0.45,-1.0,0.0,未成交,0
2018-09-12 04:00:00,buy,2.2,0.43,-1.0,0.0,未成交,0
2018-09-12 05:00:00,buy,2.2,0.39,-1.0,0.0,未成交,0
2018-09-12 06:00:00,buy,2.2,0.49,-1.0,0.0,未成交,0
2018-09-12 07:00:00,buy,2.2,0.64,-1.0,0.0,未成交,0
2018-09-12 08:00:00,buy,2.2,0.45,2.3,0.0,未成交,0
2018-09-12 09:00:00,buy,2.2,0.19,2.5,0.0,未成交,0
2018-09-12 10:00:00,sell,2.0,0.16,2.5,0.16,完全成交,0
2018-09-12 11:00:00,sell,2.0,0.41,2.3,0.41,完全成交,0
2018-09-12 12:00:00,sell,2.0,0.55,2.3,0.55,完全成交,0
2018-09-12 13:00:00,sell,2.0,0.35,2.41,0.35,完全成交,0
2018-09-12 14:00:00,sell,2.0,0.3,2.3,0.3,完全成交,0
2018-09-12 15:00:00,sell,2.0,0.02,2.5,0.02,完全成交,0
2018-09-12 16:00:00,buy,2.2,0.2,2.5,0.0,未成交,0
2018-09-12 17:00:00,buy,2.2,0.88,2.5,0.0,未成交,0
2018-09-12 18:00:00,buy,2.2,1.53,2.5,0.0,未成交,0
2018-09-12 19:00:00,buy,2.2,1.67,2.5,0.0,未成交,0
2018-09-12 20:00:00,buy,2.2,1.55,-1.0,0.0,未成交,0
2018-09-12 21:00:00,buy,2.2,1.48,-1.0,0.0,未成交,0
2018-09-12 22:00:00,buy,2.2,1.49,2.1,0.0,未成交,0
2018-09-12 23:00:00,buy,2.2,1.47,-1.0,0.0,未成交,0
2018-09-13 00:00:00,buy,2.2,1.25,-1.0,0.0,未成交,0
2018-09-13 01:00:00,buy,2.2,0.99,-1.0,0.0,未成交,0
2018-09-13 02:00:00,buy,2.2,0.89,-1.0,0.0,未成交,0
2018-09-13 03:00:00,buy,2.2,0.74,-1.0,0.0,未成交,0
2018-09-13 04:00:00,buy,2.2,0.7,-1.0,0.0,未成交,0
2018-09-13 05:00:00,buy,2.2,0.67,-1.0,0.0,未成交,0
2018-09-13 06:00:00,buy,2.2,0.77,-1.0,0.0,未成交,0
2018-09-13 07:00:00,buy,2.2,0.87,-1.0,0.0,未成交,0
2018-09-13 08:00:00,buy,2.2,0.6,2.5,0.0,未成交,0
2018-09-13 09:00:00,buy,2.2,0.43,2.5,0.0,未成交,0
2018-09-13 10:00:00,buy,2.2,0.32,2.3,0.0,未成交,0
2018-09-13 11:00:00,buy,2.2,0.14,2.3,0.0,未成交,0
2018-09-13 12:00:00,sell,2.0,0.12,2.5,0.12,完全成交,0
2018-09-13 13:00:00,sell,2.0,0.01,2.5,0.01,完全成交,0
2018-09-13 14:00:00,buy,2.2,0.02,2.5,0.0,未成交,0
2018-09-13 15:00:00,sell,2.0,0.03,2.5,0.03,完全成交,0
2018-09-13 16:00:00,buy,2.2,0.4,2.5,0.0,未成交,0
2018-09-13 17:00:00,buy,2.2,1.09,2.5,0.0,未成交,0
2018-09-13 18:00:00,buy,2.2,2.1,2.5,0.0,未成交,0
2018-09-13 19:00:00,buy,2.2,2.38,2.5,0.0,未成交,0
2018-09-13 20:00:00,buy,2.2,2.12,-1.0,0.0,未成交,0
2018-09-13 21:00:00,buy,2.2,2.04,-1.0,0.0,未成交,0
2018-09-13 22:00:00,buy,2.2,2.05,2.1,0.0,未成交,0
2018-09-13 23:00:00,buy,2.2,1.86,-1.0,0.0,未成交,0
2018-09-14 00:00:00,buy,2.2,1.08,-1.0,0.0,未成交,0
2018-09-14 01:00:00,buy,2.2,0.92,-1.0,0.0,未成交,0
2018-09-14 02:00:00,buy,2.2,0.77,-1.0,0.0,未成交,0
2018-09-14 03:00:00,buy,2.2,0.64,-1.0,0.0,未成交,0
2018-09-14 04:00:00,buy,2.2,0.61,-1.0,0.0,未成交,0
2018-09-14 05:00:00,buy,2.2,0.57,-1.0,0.0,未成交,0
2018-09-14 06:00:00,buy,2.2,0.66,-1.0,0.0,未成交,0
2018-09-14 07:00:00,buy,2.2,0.71,-1.0,0.0,未成交,0
2018-09-14 08:00:00,buy,2.2,0.44,2.5,0.0,未成交,0
2018-09-14 09:00:00,buy,2.2,0.17,2.3,0.0,未成交,0
2018-09-14 10:00:00,buy,2.2,0.01,2.3,0.0,未成交,0
2018-09-14 11:00:00,sell,2.0,0.22,2.3,0.22,完全成交,0
2018-09-14 12:00:00,sell,2.0,0.48,2.3,0.48,完全成交,0
2018-09-14 13:00:00,sell,2.0,0.49,2.3,0.49,完全成交,0
2018-09-14 14:00:00,sell,2.0,0.46,2.3,0.46,完全成交,0
2018-09-14 15:00:00,sell,2.0,0.03,2.5,0.03,完全成交,0
2018-09-14 16:00:00,buy,2.2,0.28,2.5,0.0,未成交,0
2018-09-14 17:00:00,buy,2.2,1.03,2.5,0.0,未成交,0
2018-09-14 18:00:00,buy,2.2,1.83,2.5,0.0,未成交,0
2018-09-14 19:00:00,buy,2.2,2.1,2.5,0.0,未成交,0
2018-09-14 20:00:00,buy,2.2,2.02,-1.0,0.0,未成交,0
2018-09-14 21:00:00,buy,2.2,1.85,-1.0,0.0,未成交,0
2018-09-14 22:00:00,buy,2.2,1.79,2.1,0.0,未成交,0
2018-09-14 23:00:00,buy,2.2,1.62,-1.0,0.0,未成交,0
2018-09-15 00:00:00,buy,2.2,1.62,2.5,0.0,未成交,0
2018-09-15 01:00:00,buy,2.2,1.21,-1.0,0.0,未成交,0
2018-09-15 02:00:00,buy,2.2,0.88,-1.0,0.0,未成交,0
2018-09-15 03:00:00,buy,2.2,0.68,-1.0,0.0,未成交,0
2018-09-15 04:00:00,buy,2.2,0.62,-1.0,0.0,未成交,0
2018-09-15 05:00:00,buy,2.2,0.56,-1.0,0.0,未成交,0
2018-09-15 06:00:00,buy,2.2,0.57,-1.0,0.0,未成交,0
2018-09-15 07:00:00,buy,2.2,0.69,-1.0,0.0,未成交,0
2018-09-15 08:00:00,buy,2.2,0.48,2.3,0.0,未成交,0
2018-09-15 09:00:00,buy,2.2,0.18,2.5,0.0,未成交,0
2018-09-15 11:00:00,sell,2.0,0.1,2.3,0.1,完全成交,0
2018-09-15 12:00:00,sell,2.0,0.46,2.3,0.46,完全成交,0
2018-09-15 13:00:00,sell,2.0,0.38,2.3,0.38,完全成交,0
2018-09-15 14:00:00,sell,2.0,0.4,2.3,0.4,完全成交,0
2018-09-15 15:00:00,sell,2.0,0.02,2.5,0.02,完全成交,0
2018-09-15 16:00:00,buy,2.2,0.37,2.5,0.0,未成交,0
2018-09-15 17:00:00,buy,2.2,0.9,2.5,0.0,未成交,0
2018-09-15 18:00:00,buy,2.2,1.43,2.5,0.0,未成交,0
2018-09-15 19:00:00,buy,2.2,1.61,2.5,0.0,未成交,0
2018-09-15 20:00:00,buy,2.2,1.64,-1.0,0.0,未成交,0
2018-09-15 21:00:00,buy,2.2,1.53,-1.0,0.0,未成交,0
2018-09-15 22:00:00,buy,2.2,1.61,2.1,1.61,完全成交,0
2018-09-15 23:00:00,buy,2.2,1.49,-1.0,0.0,未成交,0
2018-09-16 00:00:00,buy,2.2,1.83,2.5,0.0,未成交,0
2018-09-16 01:00:00,buy,2.2,1.43,-1.0,0.0,未成交,0
2018-09-16 02:00:00,buy,2.2,1.09,-1.0,0.0,未成交,0
2018-09-16 03:00:00,buy,2.2,0.86,-1.0,0.0,未成交,0
